"title","text","modified","created","color","tags","type"
"Riah","One of the disc [[🌑 demi planes]] that comprises [[⚖️ Balx]]. Riah is the elemental plane of air, and home to [[Format Riah]].

---

### <<list-links '[tag[Riah]]'>>","20230502223744332","20220915011122579","","[[🌑 demi planes]] [[⚖️ Balx]] [[📍 locations]]","text/x-markdown"
"Ribley","> **Player:** Scott
> **Race:** Zoofolk (Bullywug)
> **Class:** Rogue (Soulknife)
> **Pronouns:** they/she
> **Passive perception:** 14
> **Max HP:** 15
> **[Character sheet](images/TAG/Ribley.pdf)**

---

## **Hooks**

- They're partial to the [[🌑 demi planes]] of the [[Ytin]]
- They have a family back home
- She's looking for a home with new people

---

## **Backstory**

Ribley's excitement is contagious. While they might not always be able to tell you what they are so enamoured by, their enthusiam is never lost. Ribley's parents will tell you that their energy started at a young age, where her passion for the world around them was fleeting but alluring. They seemed to just disapear only to be found by their parents exploring a new skill, artifact, or just something cute. Eventually this curiousity got Ribley into trouble - though she might argue differently. On one particularily beautiful spring day, Ribley found herself in the presence of local fey who matched her enthusiasm and curiousity. Ribley disapeared for a week, and upon return regaled their family about the wonders of such a time. The stories always seem to change slightly, but it is clear that Ribley spent time in the Fey realm ( a week for their family but years for them). Ribley always mentions the circus, a group of Fey's who traveled around to different realms and cities, but no one from Ribley's family ever seems to have heard it. While some call Ribley a silly storyteller, it was undeniable the impact of the circus on their life. Ribley's back had begun to grow different fungi, none that seemed to be harmful, but magical in nature. These mushrooms seemed to give them power, allowing them to read minds, manipulate water into weapons, and even alter luck in their favour. Ribley's community was scared of their newfound power, and after ""the incident"" which led to a few injuries, they were asked to leave. Heading on their way and scared for ""the incident"", Ribley was looking for someone to take her in. They lived among the shadows, scavenged (or arguablly stole) for food, until meeting a few others that were not scared of Ribley's fey-touched life. They formed a team, and Ribley was rejuvinated with purpose. They might not know how long they stick with this robin-hood esque band, but for now they are using what they have been giving, and seeking ways to recreate the warmth of the circus they once loved. They don't want to a carny, but they loved the chaotic family it created and Ribley hopes to find that with their crew, or at least until they forget and find something else to excite them.","20230511010507396","20230508140830969","","[[Hinengaro Heist PCs]] [[🔒 private]] Zoofolk [[The Hinengaro Heist]]","text/x-markdown"
"Riddle race/spirits","[Riddles](pdfs/riddles.pdf)","20230509173323061","20230427154741406","","[[🚧 todo]] [[🔒 private]]","text/x-markdown"
"Sabbatical","A mandated event, happening every 5-7 years during a [[Convoke|The Planar Convoke]] council member's term in which they leave their home [[plane|🌍 planes]] for 5-12 months to travel, research, and absorb culture. Often seen as a practice inspiring worldliness and compassion, the undertaker is expected to live, work, and travel by their own expense, nearly as a unhomed wanderer.

Many who live under the wing of the Convoke are happy to take such members in under their own roofs for extended periods of time, with no compensation. This generosity is less common in [[⚫ The Sparce]], but not unheardof.

Though mostly unwelcome in [[The Sparcian Commonwealth]] territories, some sabbatical members have been known to travel vast distances out into the far reaches of [[🌐 The Pantry]].","20220207014000317","20220207013316337","","[[The Planar Convoke]]","text/x-markdown"
"Sacred Gotia of Concord","An aspect of [[Yyenwid Gotia]], split during [[Taqadum Period]]. This aspect focuses on oaths and law, and their followers are often judges, bounty hunters, and activists.","20230516184642662","20230511015638457","","[[🎭 aspects]] [[Yyenwid Gotia]]","text/x-markdown"
"Safe room","## **Location:** Centre

---

- ### Reinforced room with closed off life-support
- ### Rations and entertainment supplies also present","20220209192937384","20211230231905905","","[[🚻 ship rooms]] [[Command section]]","text/x-markdown"
"Sainthood","The Sainthood is the name of the order of priests, sanctifiers, oracles, and diviners that work on behalf of [[The 214th Isotoxal Compact]]. With so many religions present in The Compact, initiation, compensation, and duties vary wildly. The Sainthood is thus a blanket term encompassing officials of respective religions under the banner of The Compact. In an attempt to instate a form of rank, the following Sainthood orders were established:

## **Magus**
- Local religious teacher
- Performs respective rituals and communions
- Extremely numerous

## **Pontiff**
- Managerial position
- Leader of large gatherings
- Final say on many theological disputes

## **Prognost**
- Private advisors
- Work with Sacrosancts, monarchs, and politicians
- Often assigned to whole [[🗺️ provinces]], [[🌍 planes]], or continents

## **Sacrosanct**
- Head of holy orders and religions","20230502225134712","20220424155908187","#ff6464","[[The 214th Isotoxal Compact]] [[🤝 organizations]] [[Taqadum Period]] [[Hīkoi Period]]","text/x-markdown"
"Sanity effects","1. Phonophobia (fear of loud sounds or noises)
2. Your hair feels like it's being very slightly tugged from behind whenever you aren't touching it
3. You keep feeling like you're stepping in something warm and sticky
4. Whenever you see someone looking away from you, they don't appear to have pupils
5. The skin on your hands seems to stick together whenever you close them
6. ~~The written [[Pantry Standard Pace]] becomes indecipherable to you, and when you attempt to write anything, it comes out as a twisted and curled script of unknown origin~~
7. You keep smelling an acrid stink, like something is burning or smouldering, and it's coming from one of your companions
8. You think that every mirror or reflective surface you see is dirty, and you've got to stop what you're doing and wipe it down
9. You become convinced that something has crawled into your ear, and it wiggles a bit from time to time
10. You attempt to close, and lock, any door you close behind you
11. Pica
12. You can't stop tapping SOS in morse code (...---...) on hard surfaces","20220526114525992","20220304153332887","","[[📝 lists]] [[❔ session ideas]] [[🔒 private]]","text/x-markdown"
"Saw gutter","A sneaky and underhanded tactic used rarely, but to tremendous success. Useful only at extremely close range, but capable of cutting through many layer of hull very quickly.

---

- ### **Damage:** 9d10 + 10
- ### **Range:** 10 ft","20220122232324937","20220113025727923","","[[🧨 trick]] [[🔫 ship weapons]]","text/x-markdown"
"Science section","Not all [[🚀 starships]] have a dedicated Science [[section|📛 crew sections]], but having one can be mission-critical in many circumstances. Useful for delicate and specialized work not possible for the [[Engineering section]].

---

## **Crew**
### <<list-links '[tag[Science section]tag[💼 crew roles]]'>>

---

## **Rooms**
### <<list-links '[tag[Science section]tag[🚻 ship rooms]]'>>","20230502223744334","20211222020238452","#0000ff","[[📛 crew sections]]","text/x-markdown"
"Seahorse","A low-orbit [[ship|🚀 starships]] often used for short trips within or just outside [[🌍 planes]]' atmospheres. Seats 2-5 passengers at most.","20220113023448302","20211228023002911","","[[🚀 starships]] Lightweight [[💺 passenger]]","text/x-markdown"
"Seaturtle","The premier choice for moderately fast, heavily-armoured cargo [[ship|🚀 starships]] transport. Expensive to hire, but with a nearly-guaranteed delivery.

---

## **Reinforced carapace hull**
- ### +2 to ship AC","20220122225833854","20211228023020639","","[[🚀 starships]] [[⚓ freight]] Heavyweight","text/x-markdown"
"Sergeant","## **Location:** The [[Bridge]]
## **Chain of command:** 1st in [[Combat section]]

---

- ### Issues orders to [[Combat section]]
- ### Operates and oversees use of the [[starship|🚀 starships]]'s weapons
- ### May also be the [[Gunner]]","20220124203655291","20211227135220969","","[[💼 crew roles]] [[Combat section]]","text/x-markdown"
"Session 0","## **Session notes**
- ~~Add photography~~
- Dawson and Lindsey met at a young age
   - Bound to a pact
   - Paths crossed again
- Dawson and Kenneth met at work
   - Han Solo Chewbacca dynamic
- They were working on a ship
   - Died on the ship in an explosion
   - Lindsey was tinkering on a thing, and it went wrong
- Lindsey
   - Penellaphe (Pen) Astaseul
   - She/Her
   - Gay dads
   - Born on Yeima
   - Curiosity Demon Artificer (Battlesmith)
   - Moved into the military
- Kenneth
   - Insectoid Fighter
   - They/Them
   - Sergeant/Gunner
   - Born on Aaliat
   - Talks though pheromones / physical sign language / tapping
- Dawson
   - Brahmiel (Brahm)
   - He/Him
   - Celestial Druid (Circle of the Moon)
   - 4 arms, walks with a cane
   - Born in space to a group of druids
   - Worked on ships in his youth as a tender / livestock person
   - Commonly a ship's cook
   - Seeing eye spider monkey
- Fight class Midweight ship
   - Octopus
   - ~~Remember to design ship grappling~~
- Top session ideas
   - On-ship (3)
   - Phenomena (2)
   - Chases/Captures (2)
   - Exploration (1)
   - Rescue/Delivery (1)

---

## **Items to be discussed**

1. Introduce setting
   - [[🌍 planes]] and [[😇 gods]]
   - [[🧑 races]]
   - [[🚀 starships]] (weights, classes, helms, weapons)
   - [[💼 crew roles]] and [[📛 crew sections]]
2. Custom rules
   - [[Starship combat]]
   - [[Starship movement]]
3. Character choices
   - Starting at lvl 3, no bonus cantrips, milestone leveling, sci fi weapons
   - Group knows each other?
   - What roles do we want?
   - What type of ship do we want?
4. Campaign choices
   - Episodic structure (enclosed adventures, time skips)
   - What types of [[sessions|❔ session ideas]] do we want to have?
   - Rule Of Cool
5. Schedule
   - When do we want to meet?
   - How regularly?
   - Would like character sheets >= 3 days before session","20230502015321469","20220117170945939","","[[🗓️ Crystal Ship Sessions]] [[🔒 private]]","text/x-markdown"
